"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"RAG2",0.105878850991597,-0.0581232541416877,3.02335922810052,-0.019224726457069,0.984661832385901,NA
"PHB1P7",0.105699101522718,-0.243041166053157,3.02007493919768,-0.080475210366046,0.935859311538619,NA
"EEF1A1P21",0.10561586982135,-0.0546811485633216,3.02352788172761,-0.0180852139296554,0.985570873598662,NA
"RN7SKP69",0.105499379572492,-0.264398598902803,3.01905958463509,-0.0875764758828898,0.93021329985132,NA
"SETP2",0.105412242166171,-0.0744648755209177,3.02214704031494,-0.0246397261706888,0.980342332007261,NA
"COX6CP7",0.105149433993592,-0.0712730237410445,3.02255207376578,-0.0235804121820293,0.981187296621629,NA
"ATP13A4-AS1",0.105149433993592,-0.0712730237410445,3.02255207376578,-0.0235804121820293,0.981187296621629,NA
"EEF1A1P2",0.104936553263326,-0.0620284006804407,3.02314783338819,-0.0205178192066521,0.983630297397095,NA
"RN7SKP64",0.104913634775051,-0.21419763868934,3.0214766886003,-0.0708917065279649,0.943483944001497,NA
"C4BPAP1",0.104913634775051,-0.21419763868934,3.0214766886003,-0.0708917065279649,0.943483944001497,NA
"HMGN1P37",0.10490047599501,-0.058679546922105,3.02332458566644,-0.0194089470909952,0.984514873007301,NA
"DYRK3-AS1",0.104263666358319,-0.280057407426075,3.01882935472219,-0.0927702014650138,0.92608612467921,NA
"EPN2-AS1",0.104263666358319,-0.280057407426075,3.01882935472219,-0.0927702014650138,0.92608612467921,NA
"LMCD1-AS1",0.104263666358319,-0.280057407426075,3.01882935472219,-0.0927702014650138,0.92608612467921,NA
"BCYRN1",0.104263666358319,-0.280057407426075,3.01882935472219,-0.0927702014650138,0.92608612467921,NA
"COL6A2-DT",0.104263666358319,-0.280057407426075,3.01882935472219,-0.0927702014650138,0.92608612467921,NA
"NDUFA5P6",0.104263666358319,-0.280057407426075,3.01882935472219,-0.0927702014650138,0.92608612467921,NA
"MIR548A3",0.104174358061166,-0.255979327701928,3.01955422738802,-0.0847738799919998,0.932441159517087,NA
"CCDC162P",0.104174358061166,-0.255979327701928,3.01955422738802,-0.0847738799919998,0.932441159517087,NA
"ETDB",0.104111098841145,-0.0588955526289627,3.02331892322421,-0.0194804299925308,0.984457848685167,NA
"MIR5690",0.103824412482265,-0.0645004271239285,3.02299310108562,-0.0213366107586435,0.982977139317891,NA
"LINC01659",0.10360858574507,-0.537721275252086,3.01706526716496,-0.178226596919915,0.858545022783449,NA
"LINC01618",0.10360858574507,-0.537721275252086,3.01706526716496,-0.178226596919915,0.858545022783449,NA
"SF3A2P1",0.10360858574507,-0.537721275252086,3.01706526716496,-0.178226596919915,0.858545022783449,NA
"KLF2P3",0.10360858574507,-0.537721275252086,3.01706526716496,-0.178226596919915,0.858545022783449,NA
"NUTF2P2",0.10360858574507,-0.537721275252086,3.01706526716496,-0.178226596919915,0.858545022783449,NA
"OR2A2",0.10360858574507,-0.537721275252086,3.01706526716496,-0.178226596919915,0.858545022783449,NA
"OR13G1",0.10360858574507,-0.537721275252086,3.01706526716496,-0.178226596919915,0.858545022783449,NA
"MIR583HG",0.103561431312019,-0.0610459045805853,3.02316186487341,-0.0201927343983421,0.983889623815587,NA
"EEF1A1P32",0.10319598306458,-0.256669152533157,3.01951520930068,-0.0850034309291,0.932258663097106,NA
"RAX2",0.102859196265719,-0.221861878164173,3.02105638407462,-0.0734385095669543,0.941457174109605,NA
"RN7SL604P",0.102859196265719,-0.221861878164173,3.02105638407462,-0.0734385095669543,0.941457174109605,NA
"A4GNT",0.102859196265719,-0.221861878164173,3.02105638407462,-0.0734385095669543,0.941457174109605,NA
"SRMP2",0.102859196265719,-0.221861878164173,3.02105638407462,-0.0734385095669543,0.941457174109605,NA
"HS6ST2",0.102523096159572,-0.282728766722264,3.01868400452786,-0.0936596100480163,0.925379555699125,NA
"RNU6-944P",0.102523096159572,-0.282728766722264,3.01868400452786,-0.0936596100480163,0.925379555699125,NA
"SLC25A24P1",0.102523096159572,-0.282728766722264,3.01868400452786,-0.0936596100480163,0.925379555699125,NA
"MIR4653",0.102523096159572,-0.282728766722264,3.01868400452786,-0.0936596100480163,0.925379555699125,NA
"CCDC88C-DT",0.102523096159572,-0.282728766722264,3.01868400452786,-0.0936596100480163,0.925379555699125,NA
"HNRNPA1P32",0.102406610611959,-0.272981564707164,3.01832807153265,-0.090441316595697,0.927936525308233,NA
"RN7SL306P",0.102406610611959,-0.272981564707164,3.01832807153265,-0.090441316595697,0.927936525308233,NA
"SMIM34",0.102263591752397,-0.242625017921105,3.0202416859668,-0.0803329809824273,0.935972427937721,NA
"FOXO1B",0.102020583063498,-0.234332438087306,3.02055227777875,-0.0775793353457961,0.938162680835741,NA
"ADRA1B",0.101318348017198,-0.252131265486364,3.01953754099886,-0.083499960528048,0.933454008778015,NA
"SLC5A1",0.101318348017198,-0.252131265486364,3.01953754099886,-0.083499960528048,0.933454008778015,NA
"ST6GALNAC5",0.101318348017198,-0.252131265486364,3.01953754099886,-0.083499960528048,0.933454008778015,NA
"HHIP",0.101258034804106,-0.0548847512344945,3.02356786677406,-0.0181523133109139,0.985517344825517,NA
"LRIT2",0.101118626066973,-0.224465486732026,3.02090784734985,-0.0743039834627669,0.940768507451122,NA
"FCAMR",0.101118626066973,-0.224465486732026,3.02090784734985,-0.0743039834627669,0.940768507451122,NA
"TJP1",0.100432580381925,-0.286522691835753,3.01847250132063,-0.0949230750687293,0.924375928019148,NA
"CKAP2P1",0.100306841759225,-0.240383317686476,3.02032841620397,-0.0795884700474379,0.936564565694637,NA
"MIR499A",0.100209153243066,-0.25037996782517,3.0198265759021,-0.0829120353543397,0.933921484164545,NA
"C11orf98P3",0.100209153243066,-0.25037996782517,3.0198265759021,-0.0829120353543397,0.933921484164545,NA
"PTPRZ1",0.100209153243066,-0.25037996782517,3.0198265759021,-0.0829120353543397,0.933921484164545,NA
"RN7SL482P",0.0999933265058713,-0.243761671976214,3.02003430596347,-0.0807148685347292,0.935668712018076,NA
"LINC03042",0.0999933265058713,-0.243761671976214,3.02003430596347,-0.0807148685347292,0.935668712018076,NA
"DMRTC1",0.099793604555646,-0.0709767716760323,3.02257560809532,-0.0234822154608594,0.981265624580352,NA
"GPS2P2",0.0995174646053595,-0.0570205401458985,3.02343783008254,-0.018859504759303,0.984953184310992,NA
"EEF1A1P20",0.0992307782464801,-0.062617478489342,3.02311207683219,-0.0207129199639057,0.98347466259073,NA
"RPL7P36",0.0992307782464801,-0.062617478489342,3.02311207683219,-0.0207129199639057,0.98347466259073,NA
"MIR6771",0.0990281102893254,-0.228159665792426,3.02069198288996,-0.0755322512473254,0.939791238034382,NA
"RNGTTP1",0.0990281102893254,-0.228159665792426,3.02069198288996,-0.0755322512473254,0.939791238034382,NA
"TBR1",0.0990281102893254,-0.228159665792426,3.02069198288996,-0.0755322512473254,0.939791238034382,NA
"IMP3P2",0.0990281102893254,-0.228159665792426,3.02069198288996,-0.0755322512473254,0.939791238034382,NA
"HSPB2",0.0988445777003518,-0.581166500843406,3.01621418672427,-0.192680779568435,0.847208977061557,NA
"SNORD28B",0.0988445777003518,-0.581166500843406,3.01621418672427,-0.192680779568435,0.847208977061557,NA
"METTL21AP1",0.0988445777003518,-0.581166500843406,3.01621418672427,-0.192680779568435,0.847208977061557,NA
"RPL36AP36",0.0988445777003518,-0.581166500843406,3.01621418672427,-0.192680779568435,0.847208977061557,NA
"NLRP14",0.0988445777003518,-0.581166500843406,3.01621418672427,-0.192680779568435,0.847208977061557,NA
"RNY1P10",0.0988445777003518,-0.581166500843406,3.01621418672427,-0.192680779568435,0.847208977061557,NA
"AQP5-AS1",0.0988445777003518,-0.581166500843406,3.01621418672427,-0.192680779568435,0.847208977061557,NA
"MRGPRG-AS1",0.0988445777003518,-0.581166500843406,3.01621418672427,-0.192680779568435,0.847208977061557,NA
"CCDC166",0.0988445777003518,-0.581166500843406,3.01621418672427,-0.192680779568435,0.847208977061557,NA
"AMIGO3",0.0988445777003518,-0.581166500843406,3.01621418672427,-0.192680779568435,0.847208977061557,NA
"TNNT2",0.0984685830443194,-0.253017583779807,3.01967979828442,-0.083789540839249,0.933223763977322,NA
"IGLV3-17",0.0984685830443194,-0.253017583779807,3.01967979828442,-0.083789540839249,0.933223763977322,NA
"LINC01297",0.0984685830443194,-0.253017583779807,3.01967979828442,-0.083789540839249,0.933223763977322,NA
"TRPC6P3",0.0982524032498939,-0.248131576844139,3.01991294587135,-0.0821651422711935,0.934515392126717,NA
"HEATR3-AS1",0.0982524032498939,-0.248131576844139,3.01991294587135,-0.0821651422711935,0.934515392126717,NA
"LINC00603",0.0982524032498939,-0.248131576844139,3.01991294587135,-0.0821651422711935,0.934515392126717,NA
"BSN-DT",0.0982524032498939,-0.248131576844139,3.01991294587135,-0.0821651422711935,0.934515392126717,NA
"MARK2P13",0.0981423426540522,-0.291992252847599,3.01815318547261,-0.096745338922178,0.922928633425343,NA
"CDH16",0.0981423426540522,-0.291992252847599,3.01815318547261,-0.096745338922178,0.922928633425343,NA
"ALPP",0.0981423426540522,-0.291992252847599,3.01815318547261,-0.096745338922178,0.922928633425343,NA
"RNF128",0.0981423426540522,-0.291992252847599,3.01815318547261,-0.096745338922178,0.922928633425343,NA
"RPS23P7",0.0978333833143118,-0.482657914049902,3.02256620365004,-0.159684811358986,0.873129366140917,NA
"RN7SL649P",0.0978333833143118,-0.482657914049902,3.02256620365004,-0.159684811358986,0.873129366140917,NA
"BEND7-DT",0.0978333833143118,-0.482657914049902,3.02256620365004,-0.159684811358986,0.873129366140917,NA
"LMO7DN",0.0978333833143118,-0.482657914049902,3.02256620365004,-0.159684811358986,0.873129366140917,NA
"BTF3P11",0.0978333833143118,-0.482657914049902,3.02256620365004,-0.159684811358986,0.873129366140917,NA
"SYN3-AS1",0.0978333833143118,-0.482657914049902,3.02256620365004,-0.159684811358986,0.873129366140917,NA
"MIR3683",0.0978333833143118,-0.482657914049902,3.02256620365004,-0.159684811358986,0.873129366140917,NA
"RPS20P20",0.0978333833143118,-0.482657914049902,3.02256620365004,-0.159684811358986,0.873129366140917,NA
"RNU6-955P",0.0978333833143118,-0.482657914049902,3.02256620365004,-0.159684811358986,0.873129366140917,NA
"RPL32P34",0.0978333833143118,-0.482657914049902,3.02256620365004,-0.159684811358986,0.873129366140917,NA
"RPL21P13",0.0978333833143118,-0.482657914049902,3.02256620365004,-0.159684811358986,0.873129366140917,NA
"APP-DT",0.0978333833143118,-0.482657914049902,3.02256620365004,-0.159684811358986,0.873129366140917,NA
"HIGD1AP8",0.0978333833143118,-0.482657914049902,3.02256620365004,-0.159684811358986,0.873129366140917,NA
"SNORD53",0.0978333833143118,-0.482657914049902,3.02256620365004,-0.159684811358986,0.873129366140917,NA
"HSFX4",0.0978333833143118,-0.482657914049902,3.02256620365004,-0.159684811358986,0.873129366140917,NA
"BMS1P14",0.0978333833143118,-0.482657914049902,3.02256620365004,-0.159684811358986,0.873129366140917,NA
"IGKV1-32",0.0978333833143118,-0.482657914049902,3.02256620365004,-0.159684811358986,0.873129366140917,NA
"IGSF1",0.0978333833143118,-0.482657914049902,3.02256620365004,-0.159684811358986,0.873129366140917,NA
"LASTR",0.0978333833143118,-0.482657914049902,3.02256620365004,-0.159684811358986,0.873129366140917,NA
"ATP6V1B1",0.0978333833143118,-0.482657914049902,3.02256620365004,-0.159684811358986,0.873129366140917,NA
"AQP7P2",0.0978333833143118,-0.482657914049902,3.02256620365004,-0.159684811358986,0.873129366140917,NA
"MIR4768",0.0978333833143118,-0.482657914049902,3.02256620365004,-0.159684811358986,0.873129366140917,NA
"SYNDIG1",0.0978333833143118,-0.482657914049902,3.02256620365004,-0.159684811358986,0.873129366140917,NA
"PSMA2P1",0.0978333833143118,-0.482657914049902,3.02256620365004,-0.159684811358986,0.873129366140917,NA
"RPL36P15",0.0978333833143118,-0.482657914049902,3.02256620365004,-0.159684811358986,0.873129366140917,NA
"LINC03082",0.0978333833143118,-0.482657914049902,3.02256620365004,-0.159684811358986,0.873129366140917,NA
"LINC00378",0.0978333833143118,-0.482657914049902,3.02256620365004,-0.159684811358986,0.873129366140917,NA
"MIR4494",0.0977030887779988,-0.0740306665831997,3.02238603528327,-0.0244941134980665,0.980458479055891,NA
"WARS2-IT1",0.0974401076077526,-0.215825992994737,3.02138912991451,-0.0714327032085549,0.94305338268326,NA
"MUSK",0.0974401076077526,-0.215825992994737,3.02138912991451,-0.0714327032085549,0.94305338268326,NA
"ZNHIT1P1",0.0968173211427256,-0.283461651499805,3.01864388691755,-0.0939036408793681,0.925185701616708,NA
"FAM223B",0.0968173211427256,-0.283461651499805,3.01864388691755,-0.0939036408793681,0.925185701616708,NA
"U3",0.0967378725614529,-0.517144424219151,3.01757721757357,-0.171377362344678,0.863927053672228,NA
"U3.1",0.0967378725614529,-0.517144424219151,3.01757721757357,-0.171377362344678,0.863927053672228,NA
"OR2L9P",0.0967378725614529,-0.517144424219151,3.01757721757357,-0.171377362344678,0.863927053672228,NA
"LINC00424",0.0967378725614529,-0.517144424219151,3.01757721757357,-0.171377362344678,0.863927053672228,NA
"GOSR2-DT",0.0967378725614529,-0.517144424219151,3.01757721757357,-0.171377362344678,0.863927053672228,NA
"DANT1",0.0967378725614529,-0.517144424219151,3.01757721757357,-0.171377362344678,0.863927053672228,NA
"TMEM238L",0.0967378725614529,-0.517144424219151,3.01757721757357,-0.171377362344678,0.863927053672228,NA
"RN7SL88P",0.0967378725614529,-0.517144424219151,3.01757721757357,-0.171377362344678,0.863927053672228,NA
"RANP9",0.0967378725614529,-0.517144424219151,3.01757721757357,-0.171377362344678,0.863927053672228,NA
"MIR3145",0.0967378725614529,-0.517144424219151,3.01757721757357,-0.171377362344678,0.863927053672228,NA
"OR7E111P",0.0967378725614529,-0.517144424219151,3.01757721757357,-0.171377362344678,0.863927053672228,NA
"U3.2",0.0967378725614529,-0.517144424219151,3.01757721757357,-0.171377362344678,0.863927053672228,NA
"HIGD1AP13",0.0967378725614529,-0.517144424219151,3.01757721757357,-0.171377362344678,0.863927053672228,NA
"MIR7976",0.0967378725614529,-0.517144424219151,3.01757721757357,-0.171377362344678,0.863927053672228,NA
"SLC6A17",0.0967378725614529,-0.517144424219151,3.01757721757357,-0.171377362344678,0.863927053672228,NA
"MIR194-1",0.0963780672666722,-0.256761543566919,3.01946634031649,-0.0850354051438131,0.932233243401672,NA
"RPL35AP24",0.0963780672666722,-0.256761543566919,3.01946634031649,-0.0850354051438131,0.932233243401672,NA
"MTCO1P14",0.0958389461461394,-0.284159622290371,3.01860519425277,-0.094136067489512,0.925001069867122,NA
"KRT18P25",0.0947900645850994,-0.244271914314296,3.02015524395784,-0.0808805821498712,0.935536922564762,NA
"OR2B7P",0.0947900645850994,-0.244271914314296,3.02015524395784,-0.0808805821498712,0.935536922564762,NA
"SP3P",0.0947900645850994,-0.244271914314296,3.02015524395784,-0.0808805821498712,0.935536922564762,NA
"RPL23AP83",0.0944344760535402,-0.225859790499011,3.02082740179465,-0.0747675257331253,0.940399680182353,NA
"NCAPD2P1",0.0944344760535402,-0.225859790499011,3.02082740179465,-0.0747675257331253,0.940399680182353,NA
"MTCO1P54",0.0944344760535402,-0.225859790499011,3.02082740179465,-0.0747675257331253,0.940399680182353,NA
"FOXF2",0.0944344760535402,-0.225859790499011,3.02082740179465,-0.0747675257331253,0.940399680182353,NA
"MEIS1-AS3",0.0940878295387997,-0.262152018430574,3.01914427291568,-0.0868299076603603,0.930806714520815,NA
"IGLV2-33",0.0940878295387997,-0.262152018430574,3.01914427291568,-0.0868299076603603,0.930806714520815,NA
"LINC02857",0.0940878295387997,-0.262152018430574,3.01914427291568,-0.0868299076603603,0.930806714520815,NA
"KRT78",0.0940878295387997,-0.262152018430574,3.01914427291568,-0.0868299076603603,0.930806714520815,NA
"MEG8",0.0940878295387997,-0.262152018430574,3.01914427291568,-0.0868299076603603,0.930806714520815,NA
"LINC01400",0.0940878295387997,-0.262152018430574,3.01914427291568,-0.0868299076603603,0.930806714520815,NA
"RNU6-948P",0.0938116895885132,-0.0576073194621913,3.02340209554873,-0.0190538068181552,0.98479818155134,NA
"RPS6P22",0.0938116895885132,-0.0576073194621913,3.02340209554873,-0.0190538068181552,0.98479818155134,NA
"RN7SL801P",0.0927628080274731,-0.548705190418004,3.01682314393854,-0.181881788967468,0.85567549641387,NA
"MIR4470",0.0927628080274731,-0.548705190418004,3.01682314393854,-0.181881788967468,0.85567549641387,NA
"LINC01139",0.0927628080274731,-0.548705190418004,3.01682314393854,-0.181881788967468,0.85567549641387,NA
"AQP5",0.0927628080274731,-0.548705190418004,3.01682314393854,-0.181881788967468,0.85567549641387,NA
"MIR597",0.0927628080274731,-0.548705190418004,3.01682314393854,-0.181881788967468,0.85567549641387,NA
"PLG",0.0927628080274731,-0.548705190418004,3.01682314393854,-0.181881788967468,0.85567549641387,NA
"CDRT15P4",0.0927628080274731,-0.548705190418004,3.01682314393854,-0.181881788967468,0.85567549641387,NA
"SRD5A3P1",0.0927628080274731,-0.548705190418004,3.01682314393854,-0.181881788967468,0.85567549641387,NA
"RN7SKP244",0.0927628080274731,-0.548705190418004,3.01682314393854,-0.181881788967468,0.85567549641387,NA
"BTC",0.0927628080274731,-0.548705190418004,3.01682314393854,-0.181881788967468,0.85567549641387,NA
"DYNAP",0.0927628080274731,-0.548705190418004,3.01682314393854,-0.181881788967468,0.85567549641387,NA
"LINC01770",0.0927628080274731,-0.548705190418004,3.01682314393854,-0.181881788967468,0.85567549641387,NA
"LINC01114",0.0927628080274731,-0.548705190418004,3.01682314393854,-0.181881788967468,0.85567549641387,NA
"C13orf42",0.0927628080274731,-0.548705190418004,3.01682314393854,-0.181881788967468,0.85567549641387,NA
"FAM170A",0.0927628080274731,-0.548705190418004,3.01682314393854,-0.181881788967468,0.85567549641387,NA
"LINC01087",0.0927628080274731,-0.548705190418004,3.01682314393854,-0.181881788967468,0.85567549641387,NA
"LINC01067",0.0921310795456275,-0.259890700590052,3.01923010332025,-0.086078467588227,0.931404040457737,NA
"LINC02232",0.0921310795456275,-0.259890700590052,3.01923010332025,-0.086078467588227,0.931404040457737,NA
"SETP16",0.091784433030887,-0.254430139652367,3.01960025477665,-0.0842595437094325,0.932850077414835,NA
"ASPRV1",0.0914381802439715,-0.359049098225373,3.02236174218607,-0.118797526190784,0.90543576861976,NA
"RPL24P9",0.0914381802439715,-0.359049098225373,3.02236174218607,-0.118797526190784,0.90543576861976,NA
"LINC01180",0.0908060580343009,-0.251488861804686,3.01972551254292,-0.083282027045202,0.933627290982997,NA
"HNRNPA1P56",0.0908060580343009,-0.251488861804686,3.01972551254292,-0.083282027045202,0.933627290982997,NA
"SPATA4",0.0908060580343009,-0.251488861804686,3.01972551254292,-0.083282027045202,0.933627290982997,NA
"OR4A9P",0.0898276830377147,-0.546230399517529,3.01687595326247,-0.181058289429113,0.856321823642562,NA
"ZNF33CP",0.0898276830377147,-0.546230399517529,3.01687595326247,-0.181058289429113,0.856321823642562,NA
"MYOM3",0.0898276830377147,-0.546230399517529,3.01687595326247,-0.181058289429113,0.856321823642562,NA
"LINC00536",0.0898276830377147,-0.546230399517529,3.01687595326247,-0.181058289429113,0.856321823642562,NA
"LINC01967",0.0898276830377147,-0.546230399517529,3.01687595326247,-0.181058289429113,0.856321823642562,NA
"BNIP3P37",0.0898276830377147,-0.546230399517529,3.01687595326247,-0.181058289429113,0.856321823642562,NA
"LINC-ROR",0.0898276830377147,-0.546230399517529,3.01687595326247,-0.181058289429113,0.856321823642562,NA
"TOX3",0.0898276830377147,-0.546230399517529,3.01687595326247,-0.181058289429113,0.856321823642562,NA
"LINC01905",0.0898276830377147,-0.546230399517529,3.01687595326247,-0.181058289429113,0.856321823642562,NA
"OR13D3P",0.0898276830377147,-0.546230399517529,3.01687595326247,-0.181058289429113,0.856321823642562,NA
"RPL39P14",0.089338411391238,-0.328668928271023,3.02423586451877,-0.108678338262919,0.913457623634413,NA
"HMCN2",0.089338411391238,-0.328668928271023,3.02423586451877,-0.108678338262919,0.913457623634413,NA
"RN7SL451P",0.0872839728819067,-0.335825669499487,3.02385154616579,-0.111058914226563,0.911569628828725,NA
"PPIAP83",0.0872839728819067,-0.335825669499487,3.02385154616579,-0.111058914226563,0.911569628828725,NA
"RPS27P30",0.0872839728819067,-0.335825669499487,3.02385154616579,-0.111058914226563,0.911569628828725,NA
"APOC4-APOC2",0.0872839728819067,-0.335825669499487,3.02385154616579,-0.111058914226563,0.911569628828725,NA
"MYL6P4",0.0872839728819067,-0.335825669499487,3.02385154616579,-0.111058914226563,0.911569628828725,NA
"FAM170B",0.0872839728819067,-0.335825669499487,3.02385154616579,-0.111058914226563,0.911569628828725,NA
"RNU6-1112P",0.0872839728819067,-0.335825669499487,3.02385154616579,-0.111058914226563,0.911569628828725,NA
"TGM7",0.0872839728819067,-0.335825669499487,3.02385154616579,-0.111058914226563,0.911569628828725,NA
"BCRP1",0.0855434026831599,-0.338259167217112,3.02371528583538,-0.111868722826415,0.910927496467729,NA
"RN7SL735P",0.0855434026831599,-0.338259167217112,3.02371528583538,-0.111868722826415,0.910927496467729,NA
"VN1R21P",0.0855434026831599,-0.338259167217112,3.02371528583538,-0.111868722826415,0.910927496467729,NA
"RPL31P44",0.0850429771736311,-0.48598188168525,3.02248419722199,-0.160788890850752,0.872259675206011,NA
"RASAL2-AS1",0.0850429771736311,-0.48598188168525,3.02248419722199,-0.160788890850752,0.872259675206011,NA
"TRPS1-AS1",0.0850429771736311,-0.48598188168525,3.02248419722199,-0.160788890850752,0.872259675206011,NA
"SMAD3-AS1",0.0850429771736311,-0.48598188168525,3.02248419722199,-0.160788890850752,0.872259675206011,NA
"FAM135B",0.0850429771736311,-0.48598188168525,3.02248419722199,-0.160788890850752,0.872259675206011,NA
"LINC01475",0.0850429771736311,-0.48598188168525,3.02248419722199,-0.160788890850752,0.872259675206011,NA
"GAPDHP36",0.0850429771736311,-0.48598188168525,3.02248419722199,-0.160788890850752,0.872259675206011,NA
"FAT3",0.0850429771736311,-0.48598188168525,3.02248419722199,-0.160788890850752,0.872259675206011,NA
"RNU6-421P",0.0850429771736311,-0.48598188168525,3.02248419722199,-0.160788890850752,0.872259675206011,NA
"RTL9",0.0850429771736311,-0.48598188168525,3.02248419722199,-0.160788890850752,0.872259675206011,NA
"RPS20P32",0.0850429771736311,-0.48598188168525,3.02248419722199,-0.160788890850752,0.872259675206011,NA
"RNU6-1214P",0.0850429771736311,-0.48598188168525,3.02248419722199,-0.160788890850752,0.872259675206011,NA
"MIR3146",0.0850429771736311,-0.48598188168525,3.02248419722199,-0.160788890850752,0.872259675206011,NA
"SEPTIN14P2",0.0850429771736311,-0.48598188168525,3.02248419722199,-0.160788890850752,0.872259675206011,NA
"RNU6-784P",0.0850429771736311,-0.48598188168525,3.02248419722199,-0.160788890850752,0.872259675206011,NA
"RPL21P43",0.0834528869055127,-0.341734192037086,3.02351626922753,-0.113025418621079,0.910010403190457,NA
"PIGY-DT",0.0834528869055127,-0.341734192037086,3.02351626922753,-0.113025418621079,0.910010403190457,NA
"RPL31P5",0.0834528869055127,-0.341734192037086,3.02351626922753,-0.113025418621079,0.910010403190457,NA
"FTLP6",0.0834528869055127,-0.341734192037086,3.02351626922753,-0.113025418621079,0.910010403190457,NA
"ZDHHC20P2",0.0834528869055127,-0.341734192037086,3.02351626922753,-0.113025418621079,0.910010403190457,NA
"CRIM1-DT",0.0834528869055127,-0.341734192037086,3.02351626922753,-0.113025418621079,0.910010403190457,NA
"ELOCP27",0.0829432083208976,-0.330495610437765,3.02409041409531,-0.109287608894669,0.912974374395132,NA
"RMRP",0.0818648842239398,-0.330187322094592,3.02415600744788,-0.109183296523529,0.913057108542303,NA
"XRCC6P4",0.0818648842239398,-0.330187322094592,3.02415600744788,-0.109183296523529,0.913057108542303,NA
"RPL36AP40",0.0818648842239398,-0.330187322094592,3.02415600744788,-0.109183296523529,0.913057108542303,NA
"LINC02601",0.0818648842239398,-0.330187322094592,3.02415600744788,-0.109183296523529,0.913057108542303,NA
"LINC01695",0.0818648842239398,-0.330187322094592,3.02415600744788,-0.109183296523529,0.913057108542303,NA
"SIM2",0.0818648842239398,-0.330187322094592,3.02415600744788,-0.109183296523529,0.913057108542303,NA
"SPMAP2L",0.0818648842239398,-0.330187322094592,3.02415600744788,-0.109183296523529,0.913057108542303,NA
"KIF12",0.0818648842239398,-0.330187322094592,3.02415600744788,-0.109183296523529,0.913057108542303,NA
"OR10G4",0.0811626491776402,-0.346742643774305,3.02321492086614,-0.11469334891843,0.908688185932603,NA
"RN7SL40P",0.0811626491776402,-0.346742643774305,3.02321492086614,-0.11469334891843,0.908688185932603,NA
"TBC1D3P1",0.0811626491776402,-0.346742643774305,3.02321492086614,-0.11469334891843,0.908688185932603,NA
"KLK4",0.0811626491776402,-0.346742643774305,3.02321492086614,-0.11469334891843,0.908688185932603,NA
"UQCRC2P1",0.0811626491776402,-0.346742643774305,3.02321492086614,-0.11469334891843,0.908688185932603,NA
"KARS1P1",0.0808887698115663,-0.337664413168268,3.0237059886392,-0.111672369746581,0.911083188014344,NA
"MIR378E",0.0808887698115663,-0.337664413168268,3.0237059886392,-0.111672369746581,0.911083188014344,NA
"RNU5B-1",0.0808887698115663,-0.337664413168268,3.0237059886392,-0.111672369746581,0.911083188014344,NA
"RPL12P49",0.0808887698115663,-0.337664413168268,3.0237059886392,-0.111672369746581,0.911083188014344,NA
"GOT2P6",0.0808887698115663,-0.337664413168268,3.0237059886392,-0.111672369746581,0.911083188014344,NA
"SRRM3",0.0808887698115663,-0.337664413168268,3.0237059886392,-0.111672369746581,0.911083188014344,NA
"CLSTN2-AS1",0.0808434394681641,-0.591258580703422,3.01850055357103,-0.195878241600432,0.844705468047283,NA
"MIR2278",0.0808434394681641,-0.591258580703422,3.01850055357103,-0.195878241600432,0.844705468047283,NA
"VASH1-DT",0.0808434394681641,-0.591258580703422,3.01850055357103,-0.195878241600432,0.844705468047283,NA
"TUBB4BP3",0.0808434394681641,-0.591258580703422,3.01850055357103,-0.195878241600432,0.844705468047283,NA
"MIR4682",0.0808434394681641,-0.591258580703422,3.01850055357103,-0.195878241600432,0.844705468047283,NA
"FXYD6P1",0.0808434394681641,-0.591258580703422,3.01850055357103,-0.195878241600432,0.844705468047283,NA
"FRMPD4-AS1",0.0808434394681641,-0.591258580703422,3.01850055357103,-0.195878241600432,0.844705468047283,NA
"WDR87BP",0.0808434394681641,-0.591258580703422,3.01850055357103,-0.195878241600432,0.844705468047283,NA
"RNU4-15P",0.0808434394681641,-0.591258580703422,3.01850055357103,-0.195878241600432,0.844705468047283,NA
"RNU5F-4P",0.0808434394681641,-0.591258580703422,3.01850055357103,-0.195878241600432,0.844705468047283,NA
"LINC02999",0.0808434394681641,-0.591258580703422,3.01850055357103,-0.195878241600432,0.844705468047283,NA
"MIR596",0.0808434394681641,-0.591258580703422,3.01850055357103,-0.195878241600432,0.844705468047283,NA
"MAFA-AS1",0.0808434394681641,-0.591258580703422,3.01850055357103,-0.195878241600432,0.844705468047283,NA
"IMPDH1P3",0.0808434394681641,-0.591258580703422,3.01850055357103,-0.195878241600432,0.844705468047283,NA
"RPS2P18",0.0808434394681641,-0.591258580703422,3.01850055357103,-0.195878241600432,0.844705468047283,NA
"PPIAP42",0.0808434394681641,-0.591258580703422,3.01850055357103,-0.195878241600432,0.844705468047283,NA
"KLF7P1",0.0808434394681641,-0.591258580703422,3.01850055357103,-0.195878241600432,0.844705468047283,NA
"DIO3",0.0808434394681641,-0.591258580703422,3.01850055357103,-0.195878241600432,0.844705468047283,NA
"CMA1",0.0798376276663136,-0.338935144891025,3.02367747390454,-0.112093683210647,0.910749125928621,NA
